employee_id,employee_code,hire_date,years_experience,age,hours_per_week,num_certifications,job_title,department,education_level,company_size,work_mode,annual_salary
EMP-017979,CODE-45404,2022-05-20,7.9,36,44.3,3.0,Data Scientist,Datos y Analitica,Maestria,Grande,Remoto,77434.64
EMP-011079,CODE-85794,2009-12-23,14.0,41,39.1,1.0,Sales Executive,Recursos Humanos,Tecnico,Corporativa,Remoto,49581.35
EMP-008028,CODE-63715,2022-01-30,0.8,24,39.2,3.0,Product Manager,Ingenieria,Bachiller,Mediana,Hibrido,52564.49
EMP-008720,CODE-34048,2007-03-30,8.7,38,45.6,0.0,Marketing Analyst,Ingenieria,Bachiller,Grande,Remoto,50136.8
EMP-012221,CODE-45832,2016-09-26,8.5,37,33.2,8.0,DevOps Engineer,Recursos Humanos,Tecnico,Startup,Hibrido,47932.84
EMP-015873,CODE-21641,2021-11-02,10.1,40,40.4,2.0,Sales Executive,Ingenieria,Maestria,Startup,Remoto,50842.29
EMP-002165,CODE-28525,2025-01-25,4.0,29,42.1,0.0,Sales Executive,Datos y Analitica,Bachiller,Pequeña,Remoto,24043.06
EMP-018415,CODE-53490,2018-04-06,5.2,25,32.1,1.0,DevOps Engineer,Ventas,Tecnico,Pequeña,Remoto,42465.13
EMP-006424,CODE-71537,2014-10-29,3.6,34,55.1,,Data Scientist,Finanzas,Maestria,Pequeña,Presencial,60962.16
EMP-000547,CODE-13994,2023-03-18,16.1,35,36.1,1.0,DevOps Engineer,Marketing,Bachiller,Startup,Presencial,66512.66
EMP-016526,CODE-72865,2017-08-20,4.6,29,53.1,0.0,Data Analyst,Operaciones,Tecnico,Mediana,Hibrido,24823.2
EMP-000923,CODE-10298,2006-02-24,9.0,41,39.3,3.0,Marketing Analyst,Ingenieria,Maestria,Startup,Hibrido,43330.61
EMP-014708,CODE-43312,2013-04-25,2.2,35,47.0,1.0,Product Manager,Recursos Humanos,Tecnico,Mediana,Presencial,43621.55
EMP-014941,CODE-86807,2012-12-08,3.5,28,41.4,1.0,Marketing Analyst,Ingenieria,Doctorado,Corporativa,Hibrido,66757.75
EMP-008727,CODE-74057,2005-08-14,1.6,25,38.9,,Product Manager,Marketing,Bachiller,Mediana,Presencial,51951.1
EMP-011007,CODE-64915,2012-12-25,1.0,22,39.0,2.0,DevOps Engineer,Ingenieria,Maestria,Mediana,Remoto,53253.17
EMP-011657,CODE-69170,2015-03-23,22.8,52,45.1,1.0,Data Scientist,Ventas,Maestria,Grande,Remoto,105332.8
EMP-001676,CODE-34861,2017-05-29,7.4,32,45.3,1.0,Marketing Analyst,Finanzas,Bachiller,Grande,Remoto,43761.61
EMP-015737,CODE-22320,2023-07-29,0.1,21,37.3,1.0,Product Manager,Marketing,Doctorado,Corporativa,Presencial,79280.07
EMP-005504,CODE-43478,2007-11-21,23.4,48,42.8,2.0,Data Analyst,Datos y Analitica,Bachiller,Mediana,Remoto,77085.86
EMP-001604,CODE-48696,2009-07-06,0.7,28,46.3,4.0,Product Manager,Operaciones,Maestria,Startup,Remoto,54640.01
EMP-004063,CODE-90300,2024-04-18,,36,44.8,3.0,DevOps Engineer,Recursos Humanos,Bachiller,Mediana,Remoto,60711.26
EMP-016631,CODE-56537,2021-05-21,1.7,26,35.7,1.0,Marketing Analyst,Datos y Analitica,Bachiller,Startup,Remoto,16919.89
EMP-018541,CODE-52178,2005-12-23,6.9,33,39.9,1.0,HR Specialist,Marketing,Tecnico,Startup,Hibrido,14460.79
EMP-011310,CODE-23032,2007-09-07,2.9,28,44.2,2.0,Sales Executive,Ventas,Tecnico,Startup,Presencial,17379.29
EMP-015860,CODE-67629,2010-04-08,7.2,33,31.2,1.0,Product Manager,Ventas,Doctorado,Mediana,Remoto,79290.64
EMP-013869,CODE-40476,2013-12-05,8.5,34,45.4,2.0,HR Specialist,Finanzas,Bachiller,Grande,Hibrido,37488.89
EMP-013384,CODE-20783,2020-07-07,4.6,27,36.0,,Data Scientist,Datos y Analitica,Doctorado,Pequeña,Hibrido,73317.96
EMP-010735,CODE-95235,2016-08-25,9.0,34,38.0,1.0,Marketing Analyst,Operaciones,Maestria,Grande,Remoto,53427.67
EMP-009270,CODE-12166,2016-08-05,22.7,46,,2.0,Product Manager,Finanzas,Bachiller,Startup,Remoto,93689.06
EMP-002724,CODE-13879,2015-09-24,1.4,27,28.2,0.0,Sales Executive,Finanzas,Bachiller,Grande,Remoto,30681.24
EMP-001854,CODE-93949,2007-04-24,5.7,36,39.2,0.0,Sales Executive,Ingenieria,Bachiller,Corporativa,Remoto,41972.62
EMP-008131,CODE-62012,2017-11-08,2.4,37,46.8,1.0,Product Manager,Recursos Humanos,Bachiller,Pequeña,Hibrido,45920.44
EMP-019982,CODE-85520,2020-12-19,11.4,41,43.2,1.0,Data Analyst,Ventas,Tecnico,Corporativa,Remoto,40355.59
EMP-015193,CODE-94511,2013-07-29,3.9,30,54.0,0.0,Data Scientist,Recursos Humanos,Bachiller,Corporativa,Remoto,64050.81
EMP-016568,CODE-85046,2017-04-01,13.1,40,37.7,2.0,Product Manager,Ventas,Bachiller,Startup,Presencial,75275.99
EMP-005738,CODE-98159,2018-06-04,6.7,31,34.5,0.0,Software Engineer,Finanzas,Maestria,Pequeña,Hibrido,55294.57
EMP-012708,CODE-65636,2007-05-28,1.9,21,37.3,1.0,Data Analyst,Ventas,Bachiller,Corporativa,Remoto,33857.65
EMP-010570,CODE-75446,2022-08-30,2.8,27,37.1,0.0,Data Analyst,Datos y Analitica,Bachiller,Pequeña,Hibrido,27730.18
EMP-000019,CODE-79582,2013-07-07,7.8,32,49.7,2.0,Product Manager,Finanzas,Doctorado,Startup,Hibrido,75889.49
EMP-016744,CODE-21461,2017-03-10,3.1,29,33.2,1.0,Marketing Analyst,Marketing,Tecnico,Corporativa,Hibrido,30055.99
EMP-003543,CODE-27474,2012-12-06,9.0,28,46.9,1.0,Marketing Analyst,Recursos Humanos,Doctorado,Corporativa,Remoto,70139.51
EMP-006689,CODE-19334,2015-06-29,2.6,28,60.0,,DevOps Engineer,Datos y Analitica,Doctorado,Grande,Presencial,69380.97
EMP-007624,CODE-43948,2018-07-01,9.6,34,42.7,1.0,Software Engineer,Ventas,Doctorado,Mediana,Remoto,82338.82
EMP-005142,CODE-43646,2013-01-19,6.6,39,38.1,0.0,Sales Executive,Recursos Humanos,Tecnico,Corporativa,Hibrido,27552.55
EMP-002804,CODE-14102,2017-11-28,2.0,23,35.1,0.0,Sales Executive,Ventas,Maestria,Mediana,Hibrido,29257.82
EMP-012051,CODE-44442,2023-04-27,5.8,23,38.2,0.0,Data Scientist,Ventas,Doctorado,Pequeña,Presencial,176805.77
EMP-005011,CODE-17554,2005-09-26,1.7,28,,1.0,Data Scientist,Operaciones,Bachiller,Startup,Presencial,40295.85
EMP-004255,CODE-71469,2018-03-17,3.3,34,40.5,3.0,Data Scientist,Ventas,Tecnico,Corporativa,Presencial,48454.88
EMP-007320,CODE-82782,2010-04-01,11.3,37,37.3,3.0,Marketing Analyst,Operaciones,Doctorado,Corporativa,Remoto,74529.89
EMP-011073,CODE-67983,2006-05-24,0.7,29,41.1,1.0,DevOps Engineer,Marketing,Maestria,Pequeña,Hibrido,48963.09
EMP-006380,CODE-47069,2024-10-02,0.6,21,47.7,2.0,HR Specialist,Ingenieria,Maestria,Corporativa,Hibrido,39329.41
EMP-006664,CODE-41386,2024-07-08,22.0,45,34.7,0.0,Data Scientist,Marketing,Bachiller,Mediana,Remoto,95535.35
EMP-006948,CODE-99638,2010-07-31,4.7,28,44.2,1.0,Data Analyst,Marketing,Bachiller,Startup,Presencial,24050.52
EMP-016811,CODE-37743,2021-03-23,35.0,54,41.3,2.0,Data Scientist,Ventas,Doctorado,Mediana,Remoto,144210.03
EMP-003253,CODE-56018,2024-03-01,15.6,46,36.3,0.0,Data Scientist,Datos y Analitica,Doctorado,Corporativa,Hibrido,105555.58
EMP-017494,CODE-48927,2013-12-16,3.4,31,43.1,1.0,DevOps Engineer,Marketing,Maestria,Pequeña,Hibrido,54772.02
EMP-010636,CODE-68331,2012-10-24,6.0,27,32.6,5.0,Sales Executive,Operaciones,Bachiller,Grande,Hibrido,43080.95
EMP-018040,CODE-90833,2024-01-21,9.8,42,42.8,1.0,Marketing Analyst,Ingenieria,Maestria,Pequeña,Presencial,47687.33
EMP-000696,CODE-34427,2008-05-25,1.4,23,48.6,1.0,Data Analyst,Marketing,Bachiller,Corporativa,Hibrido,29221.48
EMP-018367,CODE-60475,2009-02-17,10.5,29,47.2,2.0,Software Engineer,Finanzas,Bachiller,Corporativa,Hibrido,75401.93
EMP-018264,CODE-34571,2018-09-08,2.5,28,42.2,1.0,Product Manager,Marketing,Bachiller,Corporativa,Presencial,62992.84
EMP-001018,CODE-88285,2009-01-28,3.5,33,35.3,4.0,Software Engineer,Operaciones,Bachiller,Corporativa,Presencial,61251.42
EMP-003471,CODE-56035,2020-05-04,2.3,30,47.5,0.0,DevOps Engineer,Ingenieria,Bachiller,Startup,Hibrido,41696.96
EMP-004252,CODE-92530,2016-10-12,1.2,30,46.2,2.0,DevOps Engineer,Finanzas,Bachiller,Startup,Presencial,45587.72
EMP-000243,CODE-12617,2014-02-25,9.0,34,44.7,3.0,Sales Executive,Finanzas,Maestria,Mediana,Hibrido,53218.38
EMP-016926,CODE-36021,2023-12-01,5.7,39,46.7,1.0,Data Analyst,Operaciones,Bachiller,Startup,Presencial,34083.1
EMP-014191,CODE-26373,2012-04-12,0.8,23,39.7,4.0,Marketing Analyst,Ingenieria,Maestria,Grande,Hibrido,39434.61
EMP-014441,CODE-88998,2005-06-15,7.1,34,33.5,0.0,Software Engineer,Operaciones,Doctorado,Corporativa,Hibrido,80866.28
EMP-001851,CODE-48019,2015-08-26,0.7,26,36.5,3.0,DevOps Engineer,Ingenieria,Bachiller,Pequeña,Remoto,43883.86
EMP-006462,CODE-60218,2012-11-22,0.6,23,49.5,0.0,Product Manager,Recursos Humanos,Maestria,Grande,Hibrido,61923.97
EMP-006039,CODE-80252,2024-03-17,0.1,29,38.0,1.0,Marketing Analyst,Finanzas,Tecnico,Startup,Presencial,9000.0
EMP-019035,CODE-77483,2007-09-20,23.8,51,47.2,1.0,Product Manager,Ventas,Doctorado,Pequeña,Hibrido,118596.38
EMP-004002,CODE-95473,2014-10-29,10.4,40,40.3,0.0,Marketing Analyst,Finanzas,Bachiller,Pequeña,Presencial,36423.73
EMP-001506,CODE-76098,2016-09-23,2.8,21,40.2,3.0,HR Specialist,Recursos Humanos,Bachiller,Pequeña,Presencial,13646.94
EMP-000075,CODE-91306,2018-12-28,8.8,34,45.7,1.0,HR Specialist,Operaciones,Bachiller,Mediana,Presencial,35133.46
EMP-011788,CODE-18589,2022-02-28,,31,,,Marketing Analyst,Operaciones,Doctorado,Mediana,Remoto,44054.26
EMP-014797,CODE-48849,2011-09-20,9.5,35,32.6,0.0,DevOps Engineer,Ingenieria,Maestria,Mediana,Hibrido,70232.6
EMP-013733,CODE-58037,2014-10-04,0.4,22,42.1,0.0,Data Analyst,Recursos Humanos,Maestria,Grande,Hibrido,34400.54
EMP-019508,CODE-77153,2018-11-12,4.1,31,47.0,2.0,Software Engineer,Operaciones,Bachiller,Pequeña,Remoto,45437.7
EMP-001352,CODE-77727,2007-01-11,3.2,25,39.5,2.0,Marketing Analyst,Recursos Humanos,Bachiller,Mediana,Hibrido,31379.61
EMP-019801,CODE-32292,2005-03-23,11.7,43,47.6,3.0,Data Scientist,Ventas,Bachiller,Corporativa,Presencial,80604.88
EMP-017705,CODE-47957,2012-05-31,3.5,28,43.1,0.0,Marketing Analyst,Finanzas,Maestria,Corporativa,Hibrido,48738.5
EMP-009032,CODE-69861,2010-09-24,9.2,41,35.5,3.0,Data Analyst,Operaciones,Maestria,Startup,Presencial,53418.65
EMP-012884,CODE-21471,2009-03-21,1.7,28,42.2,2.0,Sales Executive,Operaciones,Bachiller,Pequeña,Presencial,20886.19
EMP-004209,CODE-31726,2019-03-15,7.1,40,33.4,1.0,Sales Executive,Ventas,Maestria,Grande,Presencial,54318.29
EMP-013708,CODE-55110,2015-05-19,21.2,42,35.2,2.0,Marketing Analyst,Recursos Humanos,Bachiller,Corporativa,Hibrido,75912.03
EMP-013088,CODE-63673,2013-03-22,8.8,30,40.9,2.0,Product Manager,Datos y Analitica,Bachiller,Mediana,Hibrido,64846.3
EMP-013850,CODE-87981,2019-11-07,1.9,26,43.1,0.0,Data Scientist,Ventas,Bachiller,Mediana,Hibrido,49937.96
EMP-000771,CODE-86715,2014-04-25,13.5,45,40.9,1.0,HR Specialist,Marketing,Tecnico,Corporativa,Presencial,46154.21
EMP-001172,CODE-71653,2010-09-15,14.8,42,34.0,3.0,DevOps Engineer,Ingenieria,Maestria,Pequeña,Remoto,80720.68
EMP-015018,CODE-78481,2008-04-08,7.1,35,47.9,0.0,Data Analyst,Ingenieria,Maestria,Startup,Remoto,46392.39
EMP-014946,CODE-47926,2012-12-26,1.2,21,38.7,3.0,Software Engineer,Ingenieria,Maestria,Grande,Hibrido,54257.05
EMP-011111,CODE-38574,2007-01-14,3.0,35,45.5,0.0,Product Manager,Recursos Humanos,Maestria,Mediana,Remoto,59927.01
EMP-019283,CODE-78608,2023-12-19,6.8,28,45.5,1.0,Data Scientist,Recursos Humanos,Maestria,Grande,Presencial,77152.13
EMP-014424,CODE-87286,2018-04-17,1.1,28,38.8,2.0,HR Specialist,Finanzas,Doctorado,Mediana,Remoto,36472.51
EMP-001809,CODE-59341,2013-03-09,3.5,28,39.2,3.0,Data Analyst,Operaciones,Maestria,Corporativa,Remoto,49711.82
EMP-010160,CODE-17074,2020-07-13,6.5,30,52.8,0.0,Data Analyst,Marketing,Maestria,Corporativa,Remoto,52785.13
EMP-000078,CODE-98256,2019-09-09,2.9,30,32.4,0.0,Data Analyst,Recursos Humanos,Maestria,Grande,Remoto,46231.95
EMP-014213,CODE-68429,2020-10-16,3.7,32,32.0,4.0,Product Manager,Marketing,Doctorado,Pequeña,Presencial,77776.55
EMP-011932,CODE-31456,2023-06-23,0.3,23,37.4,2.0,Data Scientist,Datos y Analitica,Maestria,Mediana,Presencial,53651.02
EMP-011284,CODE-74567,2011-12-31,30.4,58,44.6,0.0,Sales Executive,Datos y Analitica,Maestria,Corporativa,Hibrido,106276.26
EMP-003166,CODE-29748,2010-04-03,1.3,27,47.6,5.0,HR Specialist,Ingenieria,Bachiller,Startup,Hibrido,19959.0
EMP-001435,CODE-56964,2005-05-24,8.6,33,40.3,0.0,HR Specialist,Ingenieria,Maestria,Grande,Hibrido,49099.46
EMP-003970,CODE-57236,2014-03-13,0.9,28,46.4,1.0,Software Engineer,Ventas,Bachiller,Startup,Hibrido,38973.78
EMP-018825,CODE-52840,2021-03-01,,31,37.2,0.0,Product Manager,Recursos Humanos,Maestria,Startup,Hibrido,69699.88
EMP-005121,CODE-61239,2019-03-15,1.3,23,39.4,1.0,Sales Executive,Marketing,Maestria,Mediana,Presencial,29738.08
EMP-001002,CODE-99200,2016-07-13,4.5,21,39.4,0.0,Software Engineer,Recursos Humanos,Tecnico,Startup,Hibrido,39064.32
EMP-001619,CODE-17804,2009-04-12,,33,34.7,0.0,HR Specialist,Ventas,Tecnico,Pequeña,Hibrido,13612.58
EMP-016712,CODE-22839,2010-10-17,2.3,22,38.6,,Product Manager,Ingenieria,Tecnico,Corporativa,Remoto,49617.51
EMP-012107,CODE-40861,2012-12-29,13.1,34,35.5,,Data Scientist,Ingenieria,Tecnico,Mediana,Remoto,63846.05
EMP-004980,CODE-76950,2021-11-24,2.2,31,38.2,0.0,Marketing Analyst,Datos y Analitica,Tecnico,Startup,Hibrido,16986.72
EMP-011078,CODE-94548,2009-03-26,6.4,26,42.6,1.0,Product Manager,Ingenieria,Bachiller,Corporativa,Hibrido,61766.68
EMP-012271,CODE-49283,2018-07-02,1.7,22,40.9,,Software Engineer,Ingenieria,Tecnico,Mediana,Hibrido,35216.12
EMP-003356,CODE-13764,2013-07-01,,28,49.0,4.0,Sales Executive,Marketing,Maestria,Grande,Remoto,54690.76
EMP-019793,CODE-14271,2021-06-06,3.3,32,45.9,3.0,Data Analyst,Finanzas,Bachiller,Mediana,Remoto,33620.1
EMP-012668,CODE-33949,2013-03-30,4.5,32,46.2,2.0,Marketing Analyst,Ventas,Maestria,Mediana,Presencial,34492.51
EMP-014438,CODE-14262,2022-08-07,5.1,26,43.3,3.0,Data Analyst,Finanzas,Bachiller,Grande,Hibrido,41761.42
EMP-015705,CODE-79240,2010-11-29,14.1,44,46.8,1.0,Marketing Analyst,Finanzas,Bachiller,Grande,Presencial,58522.5
EMP-013383,CODE-81611,2010-09-28,9.5,36,35.4,2.0,Product Manager,Datos y Analitica,Bachiller,Startup,Hibrido,55378.17
EMP-003799,CODE-95772,2023-05-03,1.9,25,40.1,1.0,Software Engineer,Marketing,Bachiller,Startup,Hibrido,43258.11
EMP-002345,CODE-22899,2010-12-02,3.4,28,40.0,0.0,Marketing Analyst,Marketing,Bachiller,Startup,Hibrido,23733.24
EMP-007470,CODE-35325,2012-09-16,8.9,34,42.2,1.0,Data Analyst,Ingenieria,Bachiller,Mediana,Presencial,42506.22
EMP-008698,CODE-96354,2010-03-02,11.7,35,53.7,1.0,Sales Executive,Operaciones,Bachiller,Corporativa,Hibrido,50289.01
EMP-009724,CODE-86362,2010-06-04,2.9,32,43.7,2.0,DevOps Engineer,Operaciones,Maestria,Pequeña,Hibrido,56706.53
EMP-016239,CODE-89096,2012-04-20,6.3,27,47.2,1.0,Product Manager,Ingenieria,Maestria,Mediana,Hibrido,69225.67
EMP-008985,CODE-37416,2014-01-02,9.8,32,44.0,1.0,Software Engineer,Finanzas,Maestria,Mediana,Remoto,64738.35
EMP-002634,CODE-82768,2021-05-05,18.5,45,47.0,1.0,Product Manager,Ventas,Bachiller,Grande,Hibrido,93514.84
EMP-010784,CODE-92715,2006-08-04,9.2,33,43.3,0.0,Data Analyst,Operaciones,Maestria,Pequeña,Hibrido,52475.0
EMP-004070,CODE-72206,2011-02-18,1.0,24,36.6,2.0,Sales Executive,Finanzas,Maestria,Mediana,Remoto,32946.91
EMP-008648,CODE-71997,2014-11-18,0.5,27,42.8,1.0,DevOps Engineer,Finanzas,Tecnico,Pequeña,Presencial,30413.95
EMP-015583,CODE-55173,2015-07-20,0.6,27,40.1,1.0,Marketing Analyst,Operaciones,Bachiller,Corporativa,Remoto,30587.67
EMP-007185,CODE-52202,2008-02-27,0.6,30,34.1,2.0,DevOps Engineer,Marketing,Doctorado,Grande,Remoto,67068.02
EMP-014617,CODE-22605,2017-09-24,7.6,35,48.0,0.0,Product Manager,Datos y Analitica,Bachiller,Pequeña,Remoto,59100.06
EMP-015228,CODE-19269,2010-11-11,2.8,26,44.7,1.0,Data Analyst,Finanzas,Bachiller,Mediana,Hibrido,28622.79
EMP-002606,CODE-76363,2015-02-05,1.8,30,47.3,2.0,Software Engineer,Ventas,Tecnico,Mediana,Remoto,36538.35
EMP-002088,CODE-18959,2011-10-25,7.0,35,40.9,0.0,Data Analyst,Finanzas,Doctorado,Grande,Remoto,61509.13
EMP-011577,CODE-83498,2007-04-10,14.3,34,40.6,2.0,Sales Executive,Operaciones,Maestria,Startup,Presencial,58617.59
EMP-006520,CODE-27546,2010-11-01,3.2,26,52.7,1.0,Sales Executive,Operaciones,Tecnico,Mediana,Presencial,19670.6
EMP-013533,CODE-91736,2007-06-26,0.5,21,,0.0,Sales Executive,Ventas,Bachiller,Startup,Hibrido,19276.96
EMP-014569,CODE-83487,2006-08-11,1.1,33,48.3,2.0,Software Engineer,Datos y Analitica,Maestria,Grande,Hibrido,51615.72
EMP-001952,CODE-20410,2007-05-08,23.4,53,39.1,1.0,Software Engineer,Operaciones,Maestria,Corporativa,Hibrido,110340.07
EMP-011120,CODE-30075,2017-02-20,6.8,36,23.2,2.0,Product Manager,Operaciones,Bachiller,Grande,Remoto,62399.88
EMP-009615,CODE-72779,2014-10-29,1.3,28,39.2,0.0,Marketing Analyst,Finanzas,Bachiller,Pequeña,Hibrido,17936.37
EMP-002262,CODE-29320,2006-10-01,5.5,34,46.5,1.0,Data Scientist,Finanzas,Maestria,Pequeña,Remoto,60360.34
EMP-005238,CODE-82826,2013-02-06,3.7,32,40.4,3.0,HR Specialist,Ingenieria,Bachiller,Pequeña,Remoto,24378.11
EMP-003594,CODE-15874,2016-08-04,11.5,31,39.2,0.0,Product Manager,Operaciones,Bachiller,Corporativa,Hibrido,85281.01
EMP-004439,CODE-91453,2007-05-14,14.9,45,31.5,3.0,DevOps Engineer,Recursos Humanos,Maestria,Grande,Remoto,88990.78
EMP-008266,CODE-92805,2014-06-21,4.9,35,45.9,3.0,Software Engineer,Datos y Analitica,Bachiller,Startup,Presencial,50073.07
EMP-000749,CODE-83654,2017-12-26,0.6,30,42.8,3.0,Product Manager,Finanzas,Maestria,Grande,Remoto,61805.25
EMP-018901,CODE-92625,2019-08-19,1.4,28,44.5,1.0,Software Engineer,Ingenieria,Tecnico,Startup,Presencial,34018.21
EMP-001167,CODE-32878,2007-03-24,0.0,28,47.8,1.0,HR Specialist,Datos y Analitica,Doctorado,Pequeña,Presencial,39305.73
EMP-007436,CODE-24390,2016-08-09,1.4,31,32.2,1.0,Sales Executive,Ventas,Doctorado,Mediana,Hibrido,41349.28
EMP-001729,CODE-70487,2021-03-09,0.2,27,33.8,1.0,Data Scientist,Ingenieria,Maestria,Mediana,Remoto,52895.37
EMP-010250,CODE-72143,2024-06-01,7.5,38,36.3,2.0,Software Engineer,Ventas,Bachiller,Corporativa,Remoto,60284.01
EMP-015830,CODE-38026,2012-01-25,7.3,34,46.0,1.0,Sales Executive,Marketing,Maestria,Grande,Presencial,55974.35
EMP-009969,CODE-60106,2012-12-23,4.0,33,48.8,,Software Engineer,Ingenieria,Bachiller,Grande,Hibrido,61991.28
EMP-000429,CODE-22595,2018-06-07,2.3,28,37.6,2.0,Software Engineer,Operaciones,Bachiller,Mediana,Hibrido,42468.57
EMP-002886,CODE-32728,2006-07-12,2.6,30,29.3,0.0,Data Scientist,Datos y Analitica,Bachiller,Grande,Remoto,50544.16
EMP-012527,CODE-11895,2019-07-07,10.2,34,37.9,0.0,Software Engineer,Ventas,Maestria,Mediana,Remoto,73142.72
EMP-007542,CODE-46910,2014-09-05,1.6,26,37.6,3.0,Software Engineer,Datos y Analitica,Tecnico,Grande,Presencial,38439.75
EMP-007380,CODE-55680,2018-02-28,2.6,36,32.2,2.0,Marketing Analyst,Recursos Humanos,Bachiller,Pequeña,Remoto,20304.0
EMP-003315,CODE-52370,2015-03-31,3.0,27,37.7,3.0,Marketing Analyst,Operaciones,Bachiller,Pequeña,Remoto,25443.78
EMP-015112,CODE-89589,2008-05-07,1.3,29,57.3,1.0,Product Manager,Marketing,Bachiller,Pequeña,Remoto,41573.98
EMP-012126,CODE-97868,2011-04-30,7.5,36,48.3,3.0,Marketing Analyst,Datos y Analitica,Bachiller,Grande,Presencial,44342.84
EMP-005706,CODE-35677,2010-11-18,20.4,42,43.0,1.0,HR Specialist,Ingenieria,Maestria,Mediana,Hibrido,73113.47
EMP-019132,CODE-56934,2009-05-19,10.3,40,38.4,0.0,Data Analyst,Marketing,Bachiller,Grande,Remoto,44460.02
EMP-013957,CODE-59810,2010-05-11,6.0,33,45.5,2.0,Sales Executive,Ventas,Maestria,Pequeña,Presencial,44573.52
EMP-010531,CODE-51380,2015-06-02,11.2,36,36.0,2.0,Data Scientist,Recursos Humanos,Bachiller,Grande,Hibrido,72069.56
EMP-010649,CODE-29764,2006-12-22,8.8,33,49.8,1.0,HR Specialist,Recursos Humanos,Bachiller,Corporativa,Remoto,49158.46
EMP-001353,CODE-61113,2024-03-23,24.1,48,51.5,,DevOps Engineer,Finanzas,Doctorado,Grande,Hibrido,111678.76
EMP-007580,CODE-82022,2010-01-28,0.8,31,47.9,,Software Engineer,Datos y Analitica,Maestria,Grande,Hibrido,60439.05
EMP-007136,CODE-42910,2016-08-10,11.7,35,49.1,2.0,Software Engineer,Marketing,Bachiller,Pequeña,Hibrido,66814.38
EMP-006649,CODE-53759,2015-05-27,4.0,24,47.7,0.0,Product Manager,Datos y Analitica,Doctorado,Pequeña,Presencial,236941.49
EMP-019978,CODE-97547,2018-10-22,2.2,24,43.3,1.0,Sales Executive,Recursos Humanos,Bachiller,Grande,Remoto,25889.15
EMP-014470,CODE-90976,2011-06-07,2.3,28,40.8,2.0,Software Engineer,Datos y Analitica,Bachiller,Corporativa,Remoto,52382.46
EMP-019537,CODE-94973,2006-11-13,4.9,27,44.9,0.0,Software Engineer,Ventas,Tecnico,Pequeña,Hibrido,44370.31
EMP-008749,CODE-48427,2022-03-29,18.7,42,39.0,1.0,Marketing Analyst,Ventas,Doctorado,Mediana,Hibrido,79357.52
EMP-014242,CODE-17596,2009-08-30,3.1,36,49.9,0.0,Marketing Analyst,Ventas,Doctorado,Pequeña,Presencial,41624.75
EMP-015437,CODE-42061,2016-09-05,5.3,33,38.4,5.0,Product Manager,Operaciones,Bachiller,Startup,Remoto,58741.31
EMP-005644,CODE-29116,2014-10-02,2.4,24,44.5,1.0,Sales Executive,Marketing,Doctorado,Grande,Remoto,52517.38
EMP-013131,CODE-34318,2015-06-18,5.6,25,32.2,2.0,Data Analyst,Datos y Analitica,Maestria,Grande,Presencial,49933.43
EMP-007612,CODE-24000,2010-06-12,5.8,29,46.4,2.0,DevOps Engineer,Datos y Analitica,Bachiller,Grande,Presencial,59923.33
EMP-016285,CODE-68413,2015-08-08,1.2,21,42.7,2.0,Data Scientist,Marketing,Bachiller,Mediana,Remoto,46431.23
EMP-013381,CODE-16511,2013-06-26,20.9,52,39.2,1.0,Product Manager,Marketing,Maestria,Grande,Hibrido,102655.58
EMP-016149,CODE-53579,2007-05-20,2.6,34,46.3,3.0,Product Manager,Marketing,Bachiller,Pequeña,Hibrido,52585.99
EMP-014652,CODE-62017,2005-03-26,7.2,29,37.3,,HR Specialist,Datos y Analitica,Bachiller,Startup,Hibrido,29722.38
EMP-015904,CODE-16894,2008-11-12,8.0,41,43.8,2.0,Software Engineer,Operaciones,Doctorado,Grande,Presencial,82759.77
EMP-010197,CODE-92954,2015-09-08,0.7,31,,3.0,Software Engineer,Ventas,Maestria,Mediana,Remoto,49268.34
EMP-013813,CODE-69176,2018-08-22,8.0,35,41.4,4.0,DevOps Engineer,Recursos Humanos,Maestria,Corporativa,Hibrido,76816.27
EMP-002296,CODE-14072,2007-01-23,1.8,29,37.7,1.0,Data Scientist,Ingenieria,Bachiller,Mediana,Hibrido,50882.59
EMP-005037,CODE-37013,2019-08-21,2.2,34,37.9,,Sales Executive,Recursos Humanos,Doctorado,Grande,Hibrido,46591.43
EMP-008212,CODE-78617,2018-08-16,0.4,27,45.3,3.0,Sales Executive,Operaciones,Bachiller,Startup,Remoto,17712.91
EMP-012622,CODE-68507,2023-01-11,14.2,38,42.8,0.0,DevOps Engineer,Finanzas,Bachiller,Mediana,Hibrido,73305.19
EMP-015617,CODE-70414,2008-08-06,4.2,30,44.8,1.0,DevOps Engineer,Finanzas,Tecnico,Startup,Hibrido,37998.81
EMP-017624,CODE-92095,2012-07-16,0.7,29,39.3,3.0,Sales Executive,Ingenieria,Bachiller,Startup,Remoto,16688.69
EMP-008051,CODE-35756,2024-11-19,,21,35.9,1.0,Software Engineer,Marketing,Maestria,Startup,Hibrido,36861.28
EMP-013103,CODE-94612,2014-09-12,23.3,45,31.8,3.0,Software Engineer,Ventas,Bachiller,Corporativa,Presencial,101076.5
EMP-003613,CODE-78276,2024-10-26,0.9,25,47.7,0.0,Marketing Analyst,Finanzas,Maestria,Startup,Presencial,32865.14
EMP-012343,CODE-72776,2007-08-27,2.3,24,45.3,0.0,Product Manager,Finanzas,Doctorado,Corporativa,Remoto,81379.6
